,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration,sample_duration_code,sample_duration_type,pollutant_standard,year,quarter,units_of_measure,event_type,observation_count,observation_percent,arithmetic_mean,minimum_value,maximum_value,quarterly_criteria_met,actual_days_gt_std,estimated_days_gt_std,valid_samples,valid_day_count,scheduled_samples,percent_days,percent_one_value,monitoring_agency_code,monitoring_agency,local_site_name,address,state,county,city,tribal_code,tribal_land,cbsa_code,cbsa,date_of_last_change
411,36,029,1014,42401,1,42.99813,-78.89926,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2020,2,Parts per billion,No Events,2109,97.0,0.0291,-0.4,1.6,Y,,,87.0,87.0,2184.0,95.6,99.0,0768,New York State Department Of Environmental Conservation,BROOKSIDE TERRACE,192 BROOKSIDE TERRACE WEST,New York,Erie,Tonawanda,,,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2021-10-31
412,36,029,0005,42401,3,42.876907,-78.809526,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2020,3,Parts per billion,No Events,2052,93.0,0.3077,0.0,15.8,Y,,,87.0,87.0,2208.0,94.6,96.0,0768,New York State Department Of Environmental Conservation,BUFFALO,"TRAILER,185 DINGENS STREET (near WEISS ST.)",New York,Erie,Buffalo,,,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2021-10-31
413,36,029,1014,42401,1,42.99813,-78.89926,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2020,3,Parts per billion,No Events,2185,99.0,0.2796,-0.1,2.3,Y,,,92.0,92.0,2208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,BROOKSIDE TERRACE,192 BROOKSIDE TERRACE WEST,New York,Erie,Tonawanda,,,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2021-10-31
414,36,029,0005,42401,3,42.876907,-78.809526,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2020,4,Parts per billion,No Events,2163,98.0,0.3279,0.0,11.7,Y,,,91.0,91.0,2208.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,BUFFALO,"TRAILER,185 DINGENS STREET (near WEISS ST.)",New York,Erie,Buffalo,,,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2021-10-31
415,36,029,1014,42401,1,42.99813,-78.89926,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2020,4,Parts per billion,No Events,2129,96.0,0.3339,0.0,2.5,Y,,,89.0,89.0,2208.0,96.7,100.0,0768,New York State Department Of Environmental Conservation,BROOKSIDE TERRACE,192 BROOKSIDE TERRACE WEST,New York,Erie,Tonawanda,,,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2021-10-31
416,36,029,0005,42401,5,42.876907,-78.809526,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2020,1,Parts per billion,No Events,25926,99.0,0.2555,0.1,35.2,Y,,,91.0,91.0,26208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,BUFFALO,"TRAILER,185 DINGENS STREET (near WEISS ST.)",New York,Erie,Buffalo,,,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2021-10-31
417,36,029,1014,42401,5,42.99813,-78.89926,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2020,1,Parts per billion,No Events,25976,99.0,0.1626,0.1,2.9,Y,,,91.0,91.0,26208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,BROOKSIDE TERRACE,192 BROOKSIDE TERRACE WEST,New York,Erie,Tonawanda,,,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2021-10-31
418,36,029,0005,42401,5,42.876907,-78.809526,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2020,2,Parts per billion,No Events,25915,99.0,0.4804,0.0,61.6,Y,,,91.0,91.0,26208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,BUFFALO,"TRAILER,185 DINGENS STREET (near WEISS ST.)",New York,Erie,Buffalo,,,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2021-10-31
419,36,029,1014,42401,5,42.99813,-78.89926,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2020,2,Parts per billion,No Events,25377,97.0,0.0338,-0.1,3.4,Y,,,87.0,87.0,26208.0,95.6,99.0,0768,New York State Department Of Environmental Conservation,BROOKSIDE TERRACE,192 BROOKSIDE TERRACE WEST,New York,Erie,Tonawanda,,,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2021-10-31
420,36,029,0005,42401,5,42.876907,-78.809526,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2020,3,Parts per billion,No Events,24830,94.0,0.3072,0.1,36.7,Y,,,86.0,86.0,26496.0,93.5,96.0,0768,New York State Department Of Environmental Conservation,BUFFALO,"TRAILER,185 DINGENS STREET (near WEISS ST.)",New York,Erie,Buffalo,,,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2021-10-31
421,36,029,1014,42401,5,42.99813,-78.89926,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2020,3,Parts per billion,No Events,26108,99.0,0.2795,0.1,2.9,Y,,,91.0,91.0,26496.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,BROOKSIDE TERRACE,192 BROOKSIDE TERRACE WEST,New York,Erie,Tonawanda,,,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2021-10-31
422,36,029,0005,42401,5,42.876907,-78.809526,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2020,4,Parts per billion,No Events,26005,98.0,0.3288,0.0,16.0,Y,,,91.0,91.0,26496.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,BUFFALO,"TRAILER,185 DINGENS STREET (near WEISS ST.)",New York,Erie,Buffalo,,,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2021-10-31
423,36,029,1014,42401,5,42.99813,-78.89926,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2020,4,Parts per billion,No Events,25609,97.0,0.3387,0.2,3.6,Y,,,89.0,89.0,26496.0,96.7,100.0,0768,New York State Department Of Environmental Conservation,BROOKSIDE TERRACE,192 BROOKSIDE TERRACE WEST,New York,Erie,Tonawanda,,,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2021-10-31
424,36,029,0005,42401,3,42.876907,-78.809526,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2021,1,Parts per billion,No Events,2125,98.0,0.4688,0.1,56.4,Y,0.0,,90.0,90.0,2160.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,BUFFALO,"TRAILER,185 DINGENS STREET (near WEISS ST.)",New York,Erie,Buffalo,,,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2021-10-30
425,36,029,1014,42401,1,42.99813,-78.89926,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2021,1,Parts per billion,No Events,2134,99.0,0.2252,-0.2,2.2,Y,0.0,,90.0,90.0,2160.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,BROOKSIDE TERRACE,192 BROOKSIDE TERRACE WEST,New York,Erie,Tonawanda,,,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2021-10-30
426,36,029,0005,42401,3,42.876907,-78.809526,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2021,2,Parts per billion,No Events,2149,98.0,0.4389,0.0,15.9,Y,0.0,,91.0,91.0,2184.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,BUFFALO,"TRAILER,185 DINGENS STREET (near WEISS ST.)",New York,Erie,Buffalo,,,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2021-10-30
427,36,029,1014,42401,1,42.99813,-78.89926,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2021,2,Parts per billion,No Events,1993,91.0,0.163,-0.3,5.3,Y,0.0,,83.0,83.0,2184.0,91.2,93.0,0768,New York State Department Of Environmental Conservation,BROOKSIDE TERRACE,192 BROOKSIDE TERRACE WEST,New York,Erie,Tonawanda,,,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2021-10-30
